DefaultSPUId,DefaultSpeciesTypeId,A,B,a_nonmerch,b_nonmerch,k_nonmerch,cap_nonmerch,a_sap,b_sap,k_sap,cap_sap,a1,a2,a3,b1,b2,b3,c1,c2,c3,min_volume,max_volume,low_stemwood_prop,high_stemwood_prop,low_stembark_prop,high_stembark_prop,low_branches_prop,high_branches_prop,low_foliage_prop,high_foliage_prop
17,2,0.7504,0.92148,7.2353,-0.9335,0.93578,2.5082,0,0,1,1,-1.51002,0.000245,-0.09619,-1.04388,-3.00E-04,-0.1708,-0.1467,-0.00154,-0.32618,0.187,375.34,0.51047,0.75731,0.09626,0.10358,0.13567,0.0863,0.25759,0.05281
17,6,0.9191,0.85078,5.1837,-0.53024,0.4818,2.7463,0,0,1,1,-1.39419,-0.000118,-0.1105,-1.10972,-0.00035,-0.10749,0.8504,0.0013,-0.61099,0.715,273.02,0.43756,0.7144,0.08951,0.09214,0.11957,0.11685,0.35337,0.07661
17,13,0.6137,0.9137,5.26,-1.23636,1.00155,1.0808,0,0,1,1,-1.06148,0.000139,-0.15714,0.25895,0.00066,-0.36713,0.187,0.00049,-0.49077,65.923,789.03,0.61895,0.71902,0.11061,0.09719,0.17525,0.13563,0.09519,0.04816
17,14,0.8415,0.89758,13.845,-1.08931,0.93236,3.1548,0,0,1,1,-1.60719,0.000316,-0.14643,-1.3798,-0.00023,-0.14036,-0.8753,-0.00105,-0.2788,0.229,384.87,0.61746,0.80194,0.09715,0.07577,0.12317,0.08003,0.16222,0.04227
17,20,0.4404,0.99378,2.899,-0.70887,0.92668,2.1394,0,0,1,1,-1.50332,-0.00074,-0.09877,-0.90641,-9.00E-05,-0.18024,0.514,7e-05,-0.49473,1.019,697.2,0.46159,0.79695,0.08591,0.05538,0.13492,0.09297,0.31758,0.05471
17,29,0.5692,0.95279,3.5103,-0.58251,0.76747,3.2691,0,0,1,1,-1.5612,0.000708,-0.0606,-0.84563,-0.00018,-0.18717,0.5212,-0.00056,-0.49458,0.322,235.17,0.4464,0.70247,0.08468,0.12494,0.14014,0.10359,0.32878,0.069
17,37,1.05,0.86168,0,-0.5,1,1,0,0,1,1,-1.45191,0.000443,-0.09132,-1.36902,-0.00023,0.00728,-1.5756,-6.00E-05,-0.1463,1.76,460.5,0.62073,0.67341,0.12215,0.11034,0.16003,0.16097,0.09709,0.05527
17,44,0.9965,0.87269,9.6933,-0.84931,0.84254,3.2708,0,0,1,1,-2.04126,-0.001117,0.01031,-2.53003,-0.00217,0.18733,-1.8302,0.00043,-0.12705,2.17,263.76,0.72894,0.75823,0.09637,0.07769,0.08359,0.09722,0.09111,0.06687
17,49,0.6059,0.90517,2.3651,-0.41461,0.68885,1.8173,0,0,1,1,-1.82056,-0.000254,-0.01124,-0.41164,-0.00016,-0.18653,-0.2312,-0.00022,-0.30036,1.813,552.36,0.48373,0.7031,0.07663,0.09215,0.22401,0.13096,0.21563,0.07378
17,62,0.6418,0.93112,18.2911,-1.17248,0.9448,4.3419,0,0,1,1,-1.43265,0.000108,-0.04296,-1.23489,-6.00E-05,-0.11775,-0.4417,-0.00161,-0.39561,0.302,571.15,0.55762,0.7424,0.12389,0.14343,0.13327,0.09879,0.18522,0.01538
17,76,0.8903,0.90144,3.4021,-0.60029,0.80228,2.226,0,0,1,1,-1.738,-0.000313,-0.00256,-1.32662,0.00045,-0.07681,-0.4691,0.00031,-0.42526,0.298,299.6,0.58258,0.70728,0.10201,0.1116,0.13604,0.13842,0.17937,0.0427
17,81,1.2094,0.87917,0,-0.5,1,1,0,0,1,1,-1.60334,-0.000532,-0.0665,-1.18883,0.00041,-0.02769,-1.3143,-0.00033,-0.37988,1.86,524.08,0.62695,0.69508,0.11088,0.06976,0.18118,0.22068,0.08099,0.01447
17,82,1.2094,0.87917,0,-0.5,1,1,0,0,1,1,-1.60334,-0.000532,-0.0665,-1.18883,0.00041,-0.02769,-1.3143,-0.00033,-0.37988,1.86,524.08,0.62695,0.69508,0.11088,0.06976,0.18118,0.22068,0.08099,0.01447
17,171,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,178,1.0903,0.88922,1.0503,-0.00645,0,1.0356,0,0,1,1,-1.79353,-0.000807,-0.01448,-1.47798,0.00049,0.02049,-2.7186,-0.00288,0.04065,0.48,594.07,0.68069,0.6858,0.11045,0.0644,0.16081,0.23919,0.04805,0.01061
17,179,1.0903,0.88922,1.0503,-0.00645,0,1.0356,0,0,1,1,-1.79353,-0.000807,-0.01448,-1.47798,0.00049,0.02049,-2.7186,-0.00288,0.04065,0.48,594.07,0.68069,0.6858,0.11045,0.0644,0.16081,0.23919,0.04805,0.01061
17,191,1.0903,0.88922,1.0503,-0.00645,0,1.0356,0,0,1,1,-1.79353,-0.000807,-0.01448,-1.47798,0.00049,0.02049,-2.7186,-0.00288,0.04065,0.48,594.07,0.68069,0.6858,0.11045,0.0644,0.16081,0.23919,0.04805,0.01061
18,2,0.7504,0.92148,7.2353,-0.9335,0.93578,2.5082,0,0,1,1,-1.51002,0.000245,-0.09619,-1.04388,-3.00E-04,-0.1708,-0.1467,-0.00154,-0.32618,0.187,375.34,0.51047,0.75731,0.09626,0.10358,0.13567,0.0863,0.25759,0.05281
18,6,0.9191,0.85078,5.1837,-0.53024,0.4818,2.7463,0,0,1,1,-1.39419,-0.000118,-0.1105,-1.10972,-0.00035,-0.10749,0.8504,0.0013,-0.61099,0.715,273.02,0.43756,0.7144,0.08951,0.09214,0.11957,0.11685,0.35337,0.07661
18,13,0.6137,0.9137,5.26,-1.23636,1.00155,1.0808,0,0,1,1,-1.06148,0.000139,-0.15714,0.25895,0.00066,-0.36713,0.187,0.00049,-0.49077,65.923,789.03,0.61895,0.71902,0.11061,0.09719,0.17525,0.13563,0.09519,0.04816
18,14,0.8415,0.89758,13.845,-1.08931,0.93236,3.1548,0,0,1,1,-1.60719,0.000316,-0.14643,-1.3798,-0.00023,-0.14036,-0.8753,-0.00105,-0.2788,0.229,384.87,0.61746,0.80194,0.09715,0.07577,0.12317,0.08003,0.16222,0.04227
18,20,0.4404,0.99378,2.899,-0.70887,0.92668,2.1394,0,0,1,1,-1.50332,-0.00074,-0.09877,-0.90641,-9.00E-05,-0.18024,0.514,7e-05,-0.49473,1.019,697.2,0.46159,0.79695,0.08591,0.05538,0.13492,0.09297,0.31758,0.05471
18,29,0.5692,0.95279,3.5103,-0.58251,0.76747,3.2691,0,0,1,1,-1.5612,0.000708,-0.0606,-0.84563,-0.00018,-0.18717,0.5212,-0.00056,-0.49458,0.322,235.17,0.4464,0.70247,0.08468,0.12494,0.14014,0.10359,0.32878,0.069
18,44,1.1018,0.83494,11.4145,-1.08262,0.99561,2.3292,0,0,1,1,-1.86554,0.000196,-0.06568,-1.38585,0.00074,-0.10448,-1.6028,-0.00099,-0.11724,0.32,263.16,0.66039,0.73372,0.09161,0.08283,0.13874,0.12435,0.10926,0.0591
18,49,0.6059,0.90517,2.3651,-0.41461,0.68885,1.8173,0,0,1,1,-1.82056,-0.000254,-0.01124,-0.41164,-0.00016,-0.18653,-0.2312,-0.00022,-0.30036,1.813,552.36,0.48373,0.7031,0.07663,0.09215,0.22401,0.13096,0.21563,0.07378
18,62,0.6418,0.93112,18.2911,-1.17248,0.9448,4.3419,0,0,1,1,-1.43265,0.000108,-0.04296,-1.23489,-6.00E-05,-0.11775,-0.4417,-0.00161,-0.39561,0.302,571.15,0.55762,0.7424,0.12389,0.14343,0.13327,0.09879,0.18522,0.01538
18,76,0.8903,0.90144,3.4021,-0.60029,0.80228,2.226,0,0,1,1,-1.738,-0.000313,-0.00256,-1.32662,0.00045,-0.07681,-0.4691,0.00031,-0.42526,0.298,299.6,0.58258,0.70728,0.10201,0.1116,0.13604,0.13842,0.17937,0.0427
18,81,1.0903,0.88922,0,-0.5,1,1,0,0,1,1,-1.89129,-0.000468,-0.01364,-1.27315,0.00014,0.01875,-2.0256,-0.00115,-0.18576,0.44,509.09,0.65246,0.68015,0.09617,0.07426,0.18856,0.22996,0.0628,0.01563
18,171,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,178,1.0903,0.88922,1.0503,-0.00645,0,1.0356,0,0,1,1,-1.84543,-0.000579,-0.01429,-1.51825,0.00018,0.05744,-1.9691,-0.00203,-0.14232,0.44,509.09,0.66435,0.67928,0.1024,0.07307,0.16044,0.23375,0.0728,0.0139
18,179,1.0903,0.88922,1.0503,-0.00645,0,1.0356,0,0,1,1,-1.84543,-0.000579,-0.01429,-1.51825,0.00018,0.05744,-1.9691,-0.00203,-0.14232,0.44,509.09,0.66435,0.67928,0.1024,0.07307,0.16044,0.23375,0.0728,0.0139
18,191,1.0903,0.88922,1.0503,-0.00645,0,1.0356,0,0,1,1,-1.84543,-0.000579,-0.01429,-1.51825,0.00018,0.05744,-1.9691,-0.00203,-0.14232,0.44,509.09,0.66435,0.67928,0.1024,0.07307,0.16044,0.23375,0.0728,0.0139
19,2,0.7504,0.92148,7.2353,-0.9335,0.93578,2.5082,0,0,1,1,-1.51002,0.000245,-0.09619,-1.04388,-3.00E-04,-0.1708,-0.1467,-0.00154,-0.32618,0.187,375.34,0.51047,0.75731,0.09626,0.10358,0.13567,0.0863,0.25759,0.05281
19,6,0.9191,0.85078,5.1837,-0.53024,0.4818,2.7463,0,0,1,1,-1.39419,-0.000118,-0.1105,-1.10972,-0.00035,-0.10749,0.8504,0.0013,-0.61099,0.715,273.02,0.43756,0.7144,0.08951,0.09214,0.11957,0.11685,0.35337,0.07661
19,13,0.6137,0.9137,5.26,-1.23636,1.00155,1.0808,0,0,1,1,-1.06148,0.000139,-0.15714,0.25895,0.00066,-0.36713,0.187,0.00049,-0.49077,65.923,789.03,0.61895,0.71902,0.11061,0.09719,0.17525,0.13563,0.09519,0.04816
19,14,0.8415,0.89758,13.845,-1.08931,0.93236,3.1548,0,0,1,1,-1.60719,0.000316,-0.14643,-1.3798,-0.00023,-0.14036,-0.8753,-0.00105,-0.2788,0.229,384.87,0.61746,0.80194,0.09715,0.07577,0.12317,0.08003,0.16222,0.04227
19,20,0.4404,0.99378,2.899,-0.70887,0.92668,2.1394,0,0,1,1,-1.50332,-0.00074,-0.09877,-0.90641,-9.00E-05,-0.18024,0.514,7e-05,-0.49473,1.019,697.2,0.46159,0.79695,0.08591,0.05538,0.13492,0.09297,0.31758,0.05471
19,29,0.5692,0.95279,3.5103,-0.58251,0.76747,3.2691,0,0,1,1,-1.5612,0.000708,-0.0606,-0.84563,-0.00018,-0.18717,0.5212,-0.00056,-0.49458,0.322,235.17,0.4464,0.70247,0.08468,0.12494,0.14014,0.10359,0.32878,0.069
19,37,1.05,0.86168,0,-0.5,1,1,0,0,1,1,-1.38032,0.000455,-0.10155,-1.61275,-0.00033,0.06642,-1.2011,0.00037,-0.25811,2.43,577.77,0.62019,0.66935,0.12738,0.11469,0.14113,0.16787,0.1113,0.04809
19,44,1.1018,0.83494,11.4145,-1.08262,0.99561,2.3292,0,0,1,1,-1.86554,0.000196,-0.06568,-1.38585,0.00074,-0.10448,-1.6028,-0.00099,-0.11724,0.32,263.16,0.66039,0.73372,0.09161,0.08283,0.13874,0.12435,0.10926,0.0591
19,49,0.6059,0.90517,2.3651,-0.41461,0.68885,1.8173,0,0,1,1,-1.82056,-0.000254,-0.01124,-0.41164,-0.00016,-0.18653,-0.2312,-0.00022,-0.30036,1.813,552.36,0.48373,0.7031,0.07663,0.09215,0.22401,0.13096,0.21563,0.07378
19,62,0.6418,0.93112,18.2911,-1.17248,0.9448,4.3419,0,0,1,1,-1.43265,0.000108,-0.04296,-1.23489,-6.00E-05,-0.11775,-0.4417,-0.00161,-0.39561,0.302,571.15,0.55762,0.7424,0.12389,0.14343,0.13327,0.09879,0.18522,0.01538
19,63,0.6418,0.93112,18.2911,-1.17248,0.9448,4.3419,0,0,1,1,-1.43265,0.000108,-0.04296,-1.23489,-6.00E-05,-0.11775,-0.4417,-0.00161,-0.39561,0.302,571.15,0.55762,0.7424,0.12389,0.14343,0.13327,0.09879,0.18522,0.01538
19,65,0.4819,0.97985,6.2892,-0.82426,0.9099,2.5863,0,0,1,1,-0.86562,0.000901,-0.21984,0.89076,0.00115,-0.5164,-0.7094,-0.00021,-0.49709,140.85,422.01,0.70501,0.73643,0.11264,0.1197,0.15407,0.12756,0.02828,0.01632
19,68,0.6418,0.93112,18.2911,-1.17248,0.9448,4.3419,0,0,1,1,-1.04499,0.000362,-0.12812,-2.02687,-5.00E-04,0.08718,-1.7801,-0.00107,-0.18382,3.61,558.18,0.64977,0.71786,0.17366,0.13728,0.10309,0.12406,0.07347,0.02081
19,76,0.8903,0.90144,3.4021,-0.60029,0.80228,2.226,0,0,1,1,-1.738,-0.000313,-0.00256,-1.32662,0.00045,-0.07681,-0.4691,0.00031,-0.42526,0.298,299.6,0.58258,0.70728,0.10201,0.1116,0.13604,0.13842,0.17937,0.0427
19,81,1.0903,0.88922,0,-0.5,1,1,0,0,1,1,-1.89129,-0.000468,-0.01364,-1.27315,0.00014,0.01875,-2.0256,-0.00115,-0.18576,0.44,509.09,0.65246,0.68015,0.09617,0.07426,0.18856,0.22996,0.0628,0.01563
19,82,1.2094,0.87917,0,-0.5,1,1,0,0,1,1,-1.89129,-0.000468,-0.01364,-1.27315,0.00014,0.01875,-2.0256,-0.00115,-0.18576,0.44,509.09,0.65246,0.68015,0.09617,0.07426,0.18856,0.22996,0.0628,0.01563
19,86,0.6954,0.96258,1.2033,-0.03604,0,1.1122,0,0,1,1,-1.85834,-0.000337,-0.00649,-1.50842,2e-05,0.03656,-2.145,-0.0012,-0.07446,0.48,362.28,0.66991,0.6856,0.1033,0.09105,0.15774,0.18992,0.06906,0.03343
19,171,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,178,1.0903,0.88922,1.0503,-0.00645,0,1.0356,0,0,1,1,-1.84543,-0.000579,-0.01429,-1.51825,0.00018,0.05744,-1.9691,-0.00203,-0.14232,0.44,509.09,0.66435,0.67928,0.1024,0.07307,0.16044,0.23375,0.0728,0.0139
19,179,1.0903,0.88922,1.0503,-0.00645,0,1.0356,0,0,1,1,-1.84543,-0.000579,-0.01429,-1.51825,0.00018,0.05744,-1.9691,-0.00203,-0.14232,0.44,509.09,0.66435,0.67928,0.1024,0.07307,0.16044,0.23375,0.0728,0.0139
19,191,1.0903,0.88922,1.0503,-0.00645,0,1.0356,0,0,1,1,-1.84543,-0.000579,-0.01429,-1.51825,0.00018,0.05744,-1.9691,-0.00203,-0.14232,0.44,509.09,0.66435,0.67928,0.1024,0.07307,0.16044,0.23375,0.0728,0.0139
21,2,0.6821,0.91467,5.6263,-1.0627,0.99153,1.8909,0,0,1,1,-1.66238,-4.30E-05,-0.05886,-1.07423,-0.00053,-0.16661,-0.2041,3e-05,-0.37962,0.317,393.99,0.53681,0.75874,0.09229,0.09946,0.13878,0.07746,0.23213,0.06434
21,6,0.5366,0.94392,1.9409,-1.0063,1.00149,1.3921,0,0,1,1,-1.44118,0.000573,-0.11929,-0.76239,0.00046,-0.21338,0.0197,-0.00018,-0.40633,0.958,529.19,0.49898,0.72468,0.09549,0.10981,0.15914,0.11319,0.24638,0.05233
21,14,0.6533,0.93903,22.9092,-1.61687,1.00363,2.3648,0,0,1,1,-1.79877,0.000274,-0.11794,-1.34606,-0.00157,-0.0945,-0.7983,0.00051,-0.36476,0.165,382.58,0.62248,0.81001,0.08489,0.07371,0.13869,0.06593,0.15395,0.05035
21,29,0.4981,0.95597,2.9709,-0.95896,0.98822,1.6749,0,0,1,1,-1.68295,-0.00012,-0.006,-0.94388,0.00077,-0.20954,-0.3625,-0.001,-0.31585,1.519,329.11,0.54612,0.71394,0.10033,0.12314,0.14364,0.10589,0.20992,0.05703
21,44,0.5313,0.92834,0.5543,-0.27808,0.87365,1.2577,0,0,1,1,-1.971,-0.000605,-0.02757,-1.42941,-0.00184,-0.01464,-1.0456,-0.00139,-0.20518,2.871,450.4,0.62824,0.80709,0.08254,0.07234,0.14519,0.07731,0.14402,0.04326
21,63,0.5148,0.96187,19.7972,-1.59966,1.00553,2.7498,0,0,1,1,-1.28469,0.000282,-0.07537,-1.1514,1e-04,-0.13012,-0.2314,0.00082,-0.5402,0.58,703.92,0.55262,0.71913,0.13437,0.14794,0.13972,0.10368,0.17329,0.02925
21,65,0.5148,0.96187,19.7972,-1.59966,1.00553,2.7498,0,0,1,1,-1.28469,0.000282,-0.07537,-1.1514,1e-04,-0.13012,-0.2314,0.00082,-0.5402,0.58,703.92,0.55262,0.71913,0.13437,0.14794,0.13972,0.10368,0.17329,0.02925
21,171,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,173,0.7467,0.9062,1.3733,-0.66371,0.9526,1.2175,0,0,1,1,-2.11424,-0.001495,0.12889,0.34325,0.00295,-0.45005,-0.8517,0.00137,-0.43232,15.403,326.57,0.59809,0.67472,0.10408,0.10563,0.22707,0.18302,0.07077,0.03663
22,2,0.6821,0.91467,5.6263,-1.0627,0.99153,1.8909,0,0,1,1,-1.66238,-4.30E-05,-0.05886,-1.07423,-0.00053,-0.16661,-0.2041,3e-05,-0.37962,0.317,393.99,0.53681,0.75874,0.09229,0.09946,0.13878,0.07746,0.23213,0.06434
22,6,0.5366,0.94392,1.9409,-1.0063,1.00149,1.3921,0,0,1,1,-1.44118,0.000573,-0.11929,-0.76239,0.00046,-0.21338,0.0197,-0.00018,-0.40633,0.958,529.19,0.49898,0.72468,0.09549,0.10981,0.15914,0.11319,0.24638,0.05233
22,14,0.6533,0.93903,22.9092,-1.61687,1.00363,2.3648,0,0,1,1,-1.79877,0.000274,-0.11794,-1.34606,-0.00157,-0.0945,-0.7983,0.00051,-0.36476,0.165,382.58,0.62248,0.81001,0.08489,0.07371,0.13869,0.06593,0.15395,0.05035
22,20,0.4893,0.97521,4.0846,-1.21795,0.98787,1.6048,0,0,1,1,-1.29776,-0.00018,-0.16638,0.11637,-0.00113,-0.30213,0.9843,-0.00059,-0.49681,1.031,386.36,0.339,0.75559,0.06866,0.0713,0.22104,0.09021,0.3713,0.08291
22,22,0.7851,0.90522,100,-2.27523,0.99697,1.0832,0,0,1,1,-1.7987,-0.00022,-0.11294,-0.89921,-0.00198,-0.11926,-0.849,-0.00098,-0.29382,39.017,295,0.67463,0.79597,0.0722,0.06483,0.1618,0.09149,0.09137,0.04772
22,29,0.4981,0.95597,2.9709,-0.95896,0.98822,1.6749,0,0,1,1,-1.68295,-0.00012,-0.006,-0.94388,0.00077,-0.20954,-0.3625,-0.001,-0.31585,1.519,329.11,0.54612,0.71394,0.10033,0.12314,0.14364,0.10589,0.20992,0.05703
22,44,0.5313,0.92834,0.5543,-0.27808,0.87365,1.2577,0,0,1,1,-1.971,-0.000605,-0.02757,-1.42941,-0.00184,-0.01464,-1.0456,-0.00139,-0.20518,2.871,450.4,0.62824,0.80709,0.08254,0.07234,0.14519,0.07731,0.14402,0.04326
22,49,0.6737,0.84366,1.2689,-0.04769,0,1.1772,0,0,1,1,-1.91245,-0.000323,0.01151,-0.40418,0.00065,-0.23173,0.3622,0.00159,-0.46751,16.219,499.74,0.54408,0.6551,0.08281,0.08846,0.18083,0.14304,0.19227,0.11341
22,63,0.5148,0.96187,19.7972,-1.59966,1.00553,2.7498,0,0,1,1,-1.28469,0.000282,-0.07537,-1.1514,1e-04,-0.13012,-0.2314,0.00082,-0.5402,0.58,703.92,0.55262,0.71913,0.13437,0.14794,0.13972,0.10368,0.17329,0.02925
22,65,0.6153,0.95346,1.9204,-1.27549,1.01139,1.1853,0,0,1,1,-1.03645,-0.000221,-0.12589,-1.06199,0,-0.10523,-2.2249,-0.00251,-0.07686,1.799,256.39,0.60459,0.71653,0.16841,0.11917,0.17086,0.13777,0.05614,0.02653
22,67,0.5148,0.96187,19.7972,-1.59966,1.00553,2.7498,0,0,1,1,-1.28469,0.000282,-0.07537,-1.1514,1e-04,-0.13012,-0.2314,0.00082,-0.5402,0.58,703.92,0.55262,0.71913,0.13437,0.14794,0.13972,0.10368,0.17329,0.02925
22,76,0.7125,0.92022,1.6621,-0.85142,0.98535,1.3842,0,0,1,1,-1.66916,-6.30E-05,-0.0233,-0.61916,0.00223,-0.27551,-0.8264,0.00129,-0.40005,0.364,289.67,0.5734,0.69346,0.10388,0.11236,0.19451,0.14877,0.12822,0.04541
22,85,1.0534,0.8798,8.2093,-0.9376,0.94411,2.1757,0,0,1,1,-1.84543,-0.000579,-0.01429,-1.51825,0.00018,0.05744,-1.9691,-0.00203,-0.14232,0.44,509.09,0.66435,0.67928,0.1024,0.07307,0.16044,0.23375,0.0728,0.0139
22,93,1.5119,0.8097,22.6137,-1.274,0.98144,1.996,0,0,1,1,-1.90715,-0.000683,-0.01519,-2.55804,-0.00105,0.29661,-1.4609,-0.00059,-0.30459,0.28,496.33,0.70854,0.70751,0.10257,0.06812,0.08987,0.20594,0.09902,0.01843
22,113,1.1568,0.87903,3.1677,-0.60298,0.86675,1.5848,0,0,1,1,-1.13506,0.00053,-0.19121,-2.46251,-0.00109,0.29721,-1.9628,-0.00019,-0.20425,8.8,377.2,0.68415,0.66846,0.13374,0.08418,0.12599,0.22138,0.05613,0.02598
22,122,1.4368,0.80886,23.3159,-1.42244,1.05277,2.8975,0,0,1,1,-2.05141,-0.000465,0.03387,-1.53047,-0.00133,0.05057,-2.2086,0.00148,-0.20687,4.49,136.23,0.69016,0.70283,0.09555,0.10029,0.16638,0.16297,0.04792,0.03392
22,143,0.6184,0.96331,1.074,-0.58506,0.95105,1.2899,0,0,1,1,-1.05596,-0.000216,-0.14417,-1.24864,-0.00058,-0.10455,-2.4541,-0.00247,-0.07513,2.175,381.68,0.63751,0.78097,0.16684,0.10598,0.14866,0.09637,0.04699,0.01668
22,171,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,173,0.7467,0.9062,1.3733,-0.66371,0.9526,1.2175,0,0,1,1,-2.11424,-0.001495,0.12889,0.34325,0.00295,-0.45005,-0.8517,0.00137,-0.43232,15.403,326.57,0.59809,0.67472,0.10408,0.10563,0.22707,0.18302,0.07077,0.03663
23,2,0.4724,0.97515,4.0926,-0.85977,0.9619,2.0753,0,0,1,1,-1.10406,6.8e-05,-0.1523,-0.47649,-0.00079,-0.23301,0.2338,-0.00095,-0.39881,0.588,427.28,0.43355,0.7589,0.1106,0.10277,0.18021,0.08162,0.27564,0.05671
23,6,0.5102,0.94506,1.996,-0.88519,0.97627,1.6374,0,0,1,1,-1.62021,-0.000229,-0.03348,-0.1542,-0.00089,-0.22278,0.2994,-0.00022,-0.45116,1.289,490.4,0.42686,0.73736,0.07939,0.10595,0.24261,0.10232,0.25114,0.05437
23,14,0.4293,1.00636,4.5528,-0.99607,0.95859,2.0358,0,0,1,1,-0.56657,0.000358,-0.31114,-0.70372,-0.0014,-0.22311,-0.0804,-0.00244,-0.39395,0.15,331.66,0.46135,0.81243,0.15723,0.08492,0.15831,0.06892,0.22311,0.03373
23,20,0.4893,0.97521,4.0846,-1.21795,0.98787,1.6048,0,0,1,1,-1.29776,-0.00018,-0.16638,0.11637,-0.00113,-0.30213,0.9843,-0.00059,-0.49681,1.031,386.36,0.339,0.75559,0.06866,0.0713,0.22104,0.09021,0.3713,0.08291
23,29,0.5811,0.91522,22.9452,-2.84014,1.05952,1.3392,0,0,1,1,-1.93231,-0.000777,0.05261,0.69595,0.00193,-0.49141,0.52,0.00223,-0.57633,3.539,343.52,0.42406,0.6692,0.06855,0.10099,0.2985,0.14695,0.20889,0.08285
23,44,0.4826,0.93194,0.7586,-0.24572,0.78447,1.3588,0,0,1,1,-1.5298,-0.000404,-0.07909,-0.02523,0.00024,-0.31681,-0.8094,-0.00057,-0.28107,0.57,481.99,0.49271,0.75598,0.09314,0.08261,0.27886,0.11646,0.1353,0.04495
23,49,0.6737,0.84366,1.2689,-0.04769,0,1.1772,0,0,1,1,-1.91245,-0.000323,0.01151,-0.40418,0.00065,-0.23173,0.3622,0.00159,-0.46751,16.219,499.74,0.54408,0.6551,0.08281,0.08846,0.18083,0.14304,0.19227,0.11341
23,63,0.5211,0.9562,18.889,-1.63154,1.00082,2.2977,0,0,1,1,-0.75109,0.00028,-0.13678,0.1633,-0.00062,-0.36146,-0.3841,-0.01078,-0.08913,0.248,522.75,0.38335,0.75684,0.14419,0.17541,0.24785,0.06669,0.22461,0.00105
23,65,0.5211,0.9562,18.889,-1.63154,1.00082,2.2977,0,0,1,1,-0.75109,0.00028,-0.13678,0.1633,-0.00062,-0.36146,-0.3841,-0.01078,-0.08913,0.248,522.75,0.38335,0.75684,0.14419,0.17541,0.24785,0.06669,0.22461,0.00105
23,67,0.5211,0.9562,18.889,-1.63154,1.00082,2.2977,0,0,1,1,-0.75109,0.00028,-0.13678,0.1633,-0.00062,-0.36146,-0.3841,-0.01078,-0.08913,0.248,522.75,0.38335,0.75684,0.14419,0.17541,0.24785,0.06669,0.22461,0.00105
23,76,0.7467,0.9062,1.3733,-0.66371,0.9526,1.2175,0,0,1,1,-2.11424,-0.001495,0.12889,0.34325,0.00295,-0.45005,-0.8517,0.00137,-0.43232,15.403,326.57,0.59809,0.67472,0.10408,0.10563,0.22707,0.18302,0.07077,0.03663
23,85,1.0534,0.8798,8.2093,-0.9376,0.94411,2.1757,0,0,1,1,-1.84543,-0.000579,-0.01429,-1.51825,0.00018,0.05744,-1.9691,-0.00203,-0.14232,0.44,509.09,0.66435,0.67928,0.1024,0.07307,0.16044,0.23375,0.0728,0.0139
23,93,1.5119,0.8097,22.6137,-1.274,0.98144,1.996,0,0,1,1,-1.90715,-0.000683,-0.01519,-2.55804,-0.00105,0.29661,-1.4609,-0.00059,-0.30459,0.28,496.33,0.70854,0.70751,0.10257,0.06812,0.08987,0.20594,0.09902,0.01843
23,113,1.1568,0.87903,3.1677,-0.60298,0.86675,1.5848,0,0,1,1,-1.13506,0.00053,-0.19121,-2.46251,-0.00109,0.29721,-1.9628,-0.00019,-0.20425,8.8,377.2,0.68415,0.66846,0.13374,0.08418,0.12599,0.22138,0.05613,0.02598
23,122,1.4368,0.80886,23.3159,-1.42244,1.05277,2.8975,0,0,1,1,-2.05141,-0.000465,0.03387,-1.53047,-0.00133,0.05057,-2.2086,0.00148,-0.20687,4.49,136.23,0.69016,0.70283,0.09555,0.10029,0.16638,0.16297,0.04792,0.03392
23,136,0.8042,0.89366,8.3241,-1.17189,1.00026,2.2114,0,0,1,1,-1.22067,0.000486,-0.13217,-1.61616,-0.00037,0.06404,-2.4116,-0.00107,-0.0947,5.91,463.34,0.65884,0.69324,0.14214,0.11363,0.1522,0.17197,0.04682,0.02116
23,143,0.6184,0.96331,1.074,-0.58506,0.95105,1.2899,0,0,1,1,-1.75614,-0.000647,-0.00681,-2.14248,-0.00071,0.12346,-2.9569,-0.00146,0.04934,2.08,384.37,0.72648,0.7376,0.12364,0.09538,0.10841,0.13762,0.04146,0.0294
23,153,1.5119,0.8097,22.6137,-1.274,0.98144,1.996,0,0,1,1,-1.90715,-0.000683,-0.01519,-2.55804,-0.00105,0.29661,-1.4609,-0.00059,-0.30459,0.28,496.33,0.70854,0.70751,0.10257,0.06812,0.08987,0.20594,0.09902,0.01843
23,171,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
